Breakdown,Value,ticker
zip,3207,PNV.AX
sector,Healthcare,PNV.AX
fullTimeEmployees,106,PNV.AX
compensationRisk,9,PNV.AX
auditRisk,9,PNV.AX
longBusinessSummary,"Polynovo Limited develops medical devices in the United States, Australia, New Zealand, the United Kingdom, Ireland, Singapore, and internationally. The company offers NovoSorb Biodegradable Temporising Matrix, which is used in a fully debrided clean surgical wound to physiologically close the wound. It is also developing Syntrel hernia devices for hernia repair; NovoSorb Dermal Beta Cell Implant to host pancreatic islets in the skin; and NovoSorb drug elution depots. The company was formerly known as Calzada Limited and changed its name to Polynovo Limited in November 2014. Polynovo Limited was incorporated in 1998 and is headquartered in Port Melbourne, Australia.",PNV.AX
city,Port Melbourne,PNV.AX
phone,61 3 8681 4050,PNV.AX
state,VIC,PNV.AX
shareHolderRightsRisk,1,PNV.AX
compensationAsOfEpochDate,1640908800,PNV.AX
governanceEpochDate,1643673600,PNV.AX
boardRisk,9,PNV.AX
country,Australia,PNV.AX
website,https://www.polynovo.com.au,PNV.AX
maxAge,86400,PNV.AX
overallRisk,8,PNV.AX
address1,320 Lorimer Street,PNV.AX
fax,61 3 8681 4099,PNV.AX
industry,Medical Devices,PNV.AX
address2,Unit 2,PNV.AX
