Breakdown,Value,ticker
zip,3002,PSI.AX
sector,Financial Services,PSI.AX
longBusinessSummary,"PSC Insurance Group Limited provides diversified insurance services in Australia, the United Kingdom, and New Zealand. The company operates through four segments: Distribution, Specialty, United Kingdom, and Group. The company provides commercial and life insurance broking, as well as workers compensation consulting services. It also underwrites services in the construction, and plant and equipment industries; services in the hospitality, accommodation, equipment hire, and professional risks industries and classes; and underwrites services across the medical and healthcare industries, as well as operates an online travel insurance business under the Travel Insuranz and Insure4Less brands. In addition, it underwrites property and liability insurance; and offers reinsurance. PSC Insurance Group Limited was incorporated in 2010 and is headquartered in East Melbourne, Australia.",PSI.AX
city,East Melbourne,PSI.AX
phone,61 3 8593 8333,PSI.AX
state,VIC,PSI.AX
compensationAsOfEpochDate,1640908800,PSI.AX
country,Australia,PSI.AX
website,https://www.pscinsurancegroup.com.au,PSI.AX
maxAge,86400,PSI.AX
address1,96 Wellington Parade,PSI.AX
industry,Insurance Brokers,PSI.AX
address2,Level 4,PSI.AX
