Breakdown,Value,ticker
zip,2000,AMM.AX
sector,Basic Materials,AMM.AX
longBusinessSummary,"Armada Metals Limited engages in the acquisition and exploration of base metals in Gabon. It holds two exploration licenses (tenements) for magmatic nickel-copper and sulphide deposits covering an area of 2,991 square kilometers in the Nyanga Province, Gabon. The company was incorporated in 2021 and is based in Sydney, Australia.",AMM.AX
city,Sydney,AMM.AX
phone,61 13 0073 7760,AMM.AX
state,NSW,AMM.AX
country,Australia,AMM.AX
website,https://www.armadametals.com.au,AMM.AX
maxAge,86400,AMM.AX
address1,225 George Street,AMM.AX
industry,Other Industrial Metals & Mining,AMM.AX
address2,Level 12,AMM.AX
