Breakdown,Value,ticker
zip,3168,PGC.AX
sector,Healthcare,PGC.AX
longBusinessSummary,"Paragon Care Limited supplies durable medical equipment, medical devices, and consumable medical products to health and aged care markets in Australia, New Zealand, and internationally. The company offers clinical solutions for anaesthetists, intensivists, cardiac, vascular, and pain management; designs, manufactures, and distributes reagent red blood cells, monoclonal blood grouping reagents, and ancillary products for immunohaematology laboratories; and eye care products, such as ophthalmology and optometry, neonatal vision screening, and procedural kits. It also provides neonatal and paediatric assessment and treatment, including newborn hearing and vision screening, jaundice management, targeted temperature management, cerebral function monitoring, and seizure detection, as well as pain management and enteral feeding solutions; surgical products for hip and knee arthroplasty, infection prevention, pain management, biologics, and the operating room; and equipment repair and maintenance services. In addition, the company offers sterilisable transducers for surgical procedures such as neurology, hepatobiliary, renal, colorectal, vascular, laparoscopic, and robotic procedures; ultrasound systems, shockwave therapy, lasers, and accessories for infection control; and veterinary products, including point-of-care blood analyzers, centrifuges, laser technology, IV lines and fluid therapy, and closed system transfer devices for hazardous drugs. Further, it provides telephony, nurse call, access control, CCTV, cordless, and Wi-Fi products. The company was formerly known as Citrofresh International Limited and changed its name to Paragon Care Limited in June 2008. Paragon Care Limited was incorporated in 1994 and is based in Melbourne, Australia.",PGC.AX
city,Melbourne,PGC.AX
phone,61 3 8833 7800,PGC.AX
state,VIC,PGC.AX
compensationAsOfEpochDate,1640908800,PGC.AX
country,Australia,PGC.AX
website,https://www.paragoncare.com.au,PGC.AX
maxAge,86400,PGC.AX
address1,96-100 Albert Road,PGC.AX
fax,61 3 8833 7890,PGC.AX
industry,Medical Distribution,PGC.AX
address2,Level 4,PGC.AX
