Breakdown,Value,ticker
zip,2000,QVE.AX
sector,Financial Services,QVE.AX
longBusinessSummary,QV Equities Limited is a listed investment company launched and managed by Investors Mutual Limited. The firm invests in the public equity markets of Australia. It invests primarily in entities outside of the S&P/ASX 20 Index. The firm invests in the value stocks. It employs a bottom up research to create its portfolio. QV Equities Limited is based in Australia.,QVE.AX
city,Sydney,QVE.AX
phone,1300 552 895,QVE.AX
state,NSW,QVE.AX
country,Australia,QVE.AX
website,https://www.qvequities.com,QVE.AX
maxAge,86400,QVE.AX
address1,Level 24,QVE.AX
industry,Asset Management,QVE.AX
address2,25 Bligh Street,QVE.AX
