Breakdown,Value,ticker
zip,2153,IHL.AX
sector,Healthcare,IHL.AX
fullTimeEmployees,3,IHL.AX
longBusinessSummary,"Incannex Healthcare Limited engages in the research, development, and sale of medicinal cannabinoid products in Australia. It offers pharmaceutical grade cannabinoid products under the Incannex brand name. The company's products include IHL-42X, which is in Phase II clinical trials for obstructive sleep apnea; IHL-216A for traumatic brain injury; and IHL-675A, a combination of hydroxychloroquine and cannabidiol for the prevention and treatment of inflammatory lung conditions, such as acute respiratory distress syndrome, chronic obstructive pulmonary disease, asthma, and bronchitis, as well as rheumatoid arthritis and inflammatory bowel diseases. It has partnership with The Alfred Hospital and Novotech on IHL-42X clinical program for obstructive sleep apnea; and Monash Trauma Group at the Department of Neuroscience, Monash University to conduct a study on the protective effect of IHL-216A in sports concussion. The company was formerly known as Impression Healthcare Limited and changed its name to Incannex Healthcare Limited in June 2020. Incannex Healthcare Limited was incorporated 2001 and is based in Sydney, Australia.",IHL.AX
city,Sydney,IHL.AX
state,NSW,IHL.AX
compensationAsOfEpochDate,1640908800,IHL.AX
country,Australia,IHL.AX
website,https://www.incannex.com.au,IHL.AX
maxAge,86400,IHL.AX
address1,207/11 Solent Circuit,IHL.AX
industry,Drug Manufacturers—Specialty & Generic,IHL.AX
address2,Norwest,IHL.AX
