Breakdown,Value,ticker
zip,92121,IBX.AX
sector,Healthcare,IBX.AX
longBusinessSummary,"Imagion Biosystems Limited provides medical imaging technologies based on superparamagnetic relaxometry for cancer and disease detection, and monitoring therapy. It has activities in nanotechnology; biotechnology; cancer diagnostics; and superparamagnetic relaxometry. The company develops MagSense, which is in Phase I clinical trials for the treatment of HER2 breast cancers; and PrecisionMRX, an iron oxide nanoparticle to find and detect cancer. Imagion Biosystems Limited has a collaborative research program with Patrys Limited to use the combined technologies for enhancing brain tumor imaging and diagnosis; and a joint development agreement with Global Cancer Technology, Inc. to develop GCT's novel nanoscintillator technology for the treatment of breast cancer. The company was incorporated in 2016 and is based in San Diego, California.",IBX.AX
city,San Diego,IBX.AX
phone,855 564 5264,IBX.AX
state,CA,IBX.AX
compensationAsOfEpochDate,1609372800,IBX.AX
country,United States,IBX.AX
website,https://imagionbiosystems.com,IBX.AX
maxAge,86400,IBX.AX
address1,10355 Science Center Drive,IBX.AX
industry,Diagnostics & Research,IBX.AX
address2,Suite 210,IBX.AX
