Breakdown,Value,ticker
zip,6017,NNG.AX
sector,Technology,NNG.AX
longBusinessSummary,"NEXION Group Ltd, an information technology service provider, offers compute and data storage equipment as a service primarily in Australia. The company offers private cloud infrastructure integrated with public cloud services to form the NEXION OneCloud, a hybrid cloud solution. It also provides project management services to migrate customers to its Hybrid Cloud platform, as well as associated equipment and support services; and local and global SD-WAN to connect customer premises and equipment to its Hybrid Cloud. The company was incorporated in 2018 and is based in Osborne Park, Australia.",NNG.AX
city,Osborne Park,NNG.AX
phone,61 1300 436 110,NNG.AX
state,WA,NNG.AX
compensationAsOfEpochDate,1640908800,NNG.AX
country,Australia,NNG.AX
website,https://www.nexiongroup.io,NNG.AX
maxAge,86400,NNG.AX
address1,Building C,NNG.AX
fax,61 8 6477 3608,NNG.AX
industry,Software—Infrastructure,NNG.AX
address2,Level 2 355 Scarborough Beach Road,NNG.AX
