Breakdown,Value,ticker
zip,92123,RMD.AX
sector,Healthcare,RMD.AX
fullTimeEmployees,7970,RMD.AX
compensationRisk,6,RMD.AX
auditRisk,3,RMD.AX
longBusinessSummary,"ResMed Inc. develops, manufactures, distributes, and markets medical devices and cloud-based software applications for the healthcare markets. The company operates in two segments, Sleep and Respiratory Care, and Software as a Service. It offers various products and solutions for a range of respiratory disorders, including technologies to be applied in medical and consumer products, ventilation devices, diagnostic products, mask systems for use in the hospital and home, headgear and other accessories, dental devices, and cloud-based software informatics solutions to manage patient outcomes, as well as provides customer and business processes. The company also provides AirView, a cloud-based system that enables remote monitoring and changing of patients' device settings; myAir, a personalized therapy management application for patients with sleep apnea that provides support, education, and troubleshooting tools for increased patient engagement and improved compliance; U-Sleep, a compliance monitoring solution that enables home medical equipment (HME)to streamline their sleep programs; and connectivity module and propeller solutions. In addition, it offers out-of-hospital software solution, such as Brightree business management software and service solutions to providers of HME, pharmacy, home infusion, orthotics, and prosthetics services; MatrixCare care management and related ancillary solutions to senior living, skilled nursing, life plan communities, home health, home care, and hospice agencies, as well as related accountable care organizations; and HEALTHCAREfirst that offers electronic health record, software, billing and coding services, and analytics for home health and hospice agencies. The company markets its products primarily to sleep clinics, home healthcare dealers, and hospitals through a network of distributors and direct sales force in approximately 140 countries. ResMed Inc. was founded in 1989 and is headquartered in San Diego, California.",RMD.AX
city,San Diego,RMD.AX
phone,858 836 5000,RMD.AX
state,CA,RMD.AX
shareHolderRightsRisk,5,RMD.AX
compensationAsOfEpochDate,1640908800,RMD.AX
governanceEpochDate,1632614400,RMD.AX
boardRisk,6,RMD.AX
country,United States,RMD.AX
website,https://www.resmed.com,RMD.AX
maxAge,86400,RMD.AX
overallRisk,5,RMD.AX
address1,9001 Spectrum Center Boulevard,RMD.AX
industry,Medical Instruments & Supplies,RMD.AX
