Breakdown,Value,ticker
zip,089066,8IH.AX
sector,Consumer Defensive,8IH.AX
longBusinessSummary,"8I Holdings Limited, an investment holding company, engages in the financial education, public and private market investments, and financial technology businesses. It operates in Financial Education, Financial Investment, and All Other segments. The company engages in the fintech and financial educational space with operations under the VI brand in Singapore, Malaysia, Thailand, Taiwan, and China. Its VI App is a smart stock analysis and screening tool infused with a social networking element to enable users to invest. The company is also involved in the fund management business in Singapore; and investing in public listed equities in the Asia-Pacific, as well as invests in private businesses. In addition, it provides business management consultancy; computer programming, data processing, and hosting; and financial education and training services, as well as organizes seminar and programs. The company was founded in 2008 and is headquartered in Singapore.",8IH.AX
city,Singapore,8IH.AX
phone,65 6801 4500,8IH.AX
country,Singapore,8IH.AX
website,https://www.8iholdings.com,8IH.AX
maxAge,86400,8IH.AX
address1,No. 01-01 1557 Keppel Road,8IH.AX
fax,65 6235 0332,8IH.AX
industry,Education & Training Services,8IH.AX
