Breakdown,Value,ticker
zip,6011,NSB.AX
sector,Healthcare,NSB.AX
longBusinessSummary,"NeuroScientific Biopharmaceuticals Limited develops diagnostic and therapeutic treatments for neurodegenerative diseases through preclinical studies of patented technologies. The company's lead drug candidates include EmtinB for treatment of neurodegenerative dementia and Alzheimer's disease, and degenerative conditions of the optic nerve. NeuroScientific Biopharmaceuticals Limited was incorporated in 2002 and is based in Cottesloe, Australia.",NSB.AX
city,Nedlands,NSB.AX
phone,61 8 6382 1805,NSB.AX
state,WA,NSB.AX
compensationAsOfEpochDate,1640908800,NSB.AX
country,Australia,NSB.AX
website,https://www.neuroscientific.com,NSB.AX
maxAge,86400,NSB.AX
address1,85 Forrest Street,NSB.AX
industry,Biotechnology,NSB.AX
address2,Suite 5,NSB.AX
