Breakdown,Value,ticker
zip,2609,SOV.AX
sector,Technology,SOV.AX
longBusinessSummary,"Sovereign Cloud Holdings Limited provides cloud services to Australian Governments and Critical National industries. The company offers sovereign cloud Infrastructure as a Service solution. In addition, it offers a cloud operating environment, which comprises compute, storage, backup, disaster recovery, M365 Backup, and Virtual Desktop as a Service product. Further, the company provides solutions to customers directly, as well as through various channel partners. Sovereign Cloud Holdings Limited was incorporated in 2017 and is headquartered in Canberra, Australia.",SOV.AX
city,Canberra,SOV.AX
phone,1800 282 5683,SOV.AX
state,ACT,SOV.AX
country,Australia,SOV.AX
website,https://www.australiacloud.com.au,SOV.AX
maxAge,86400,SOV.AX
address1,Plaza Offices,SOV.AX
industry,Software—Infrastructure,SOV.AX
address2,"Suite 3, Level 4 West 21 Terminal Avenue",SOV.AX
