Breakdown,Value,ticker
zip,90230,CLB.AX
sector,Consumer Defensive,CLB.AX
longBusinessSummary,"Candy Club Holdings Limited, together with its subsidiaries, engages in the business-to-business and business-to-customer candy distribution business in the United States. It offers sugar confectionery, chocolates, and gums. Candy Club Holdings Limited was founded in 2015 and is headquartered in Culver City, California.",CLB.AX
city,Culver City,CLB.AX
phone,855 534 4343,CLB.AX
state,CA,CLB.AX
compensationAsOfEpochDate,1609372800,CLB.AX
country,United States,CLB.AX
website,https://www.candyclub.com,CLB.AX
maxAge,86400,CLB.AX
address1,5855 Green Valley Circle,CLB.AX
industry,Confectioners,CLB.AX
address2,Suite 101,CLB.AX
