Breakdown,Value,ticker
zip,6166,MCE.AX
sector,Industrials,MCE.AX
longBusinessSummary,"Matrix Composites & Engineering Ltd, together with its subsidiaries, designs, manufactures, sells, and engineers composite and material technology solutions to the oil and gas, civil and infrastructure, resources, defense, and transportation industries in Australia and internationally. It offers autonomous underwater vehicles/unmanned underwater vehicles buoyancy, distributed buoyancy clamping systems, drill riser buoyancy systems, matrix longitudinal groove system (LGS) riser buoyancy system, and Matrix LGS surf systems, as well as modular installation buoyancy systems comprising buoyancy balls and cuboids, buoyancy tablets, and ISOBLOX block system for mooring and large offshore installation tasks. The company also provides well construction and completion products, such as matrix conductor centralizers for fixed platform wells; matrix riser sealing mandrel; and Max R low friction centralizers for well and drilling completions. In addition, it offers Humidur, a solvent free epoxy coating; Matrix Fibrenetic, a rapid installation, lightweight carbon fiber repair system to remediate corroded structures; Matrix MarineShield, a wraparound corrosion protection system for the preservation of pipelines, risers, piles, and other critical field infrastructure; and Matrix Rotolining, a corrosion and abrasion resistant for chemical, water, and slurry applications. Further, the company provides SOLSAN, a bulk hand sanitizer dispenser unit; Kinetica dropped object protection cells for protecting critical equipment and work site areas from dropped objects; Kinetica, a lightweight syntactic foam; and Paragon, a range of epoxies and grouts for applications in construction, marine, and mineral processing. The company was founded in 1980 and is headquartered in Henderson, Australia.",MCE.AX
city,Henderson,MCE.AX
phone,61 8 9412 1200,MCE.AX
state,WA,MCE.AX
compensationAsOfEpochDate,1640908800,MCE.AX
country,Australia,MCE.AX
website,https://www.matrixengineered.com,MCE.AX
maxAge,86400,MCE.AX
address1,150 Quill Way,MCE.AX
fax,61 8 9412 1299,MCE.AX
industry,Engineering & Construction,MCE.AX
