Breakdown,Value,ticker
zip,2000,NOL.AX
sector,Financial Services,NOL.AX
longBusinessSummary,"NobleOak Life Limited manufactures, underwrites, administers, markets, and distributes life insurance products in Australia. It offers term life, income protection, trauma, total and permanent disability, and business expenses insurance products. The company sells its products through direct-to-market and alliance partners, as well as strategic partner channels. NobleOak Life Limited was founded in 1861 and is headquartered in Sydney, Australia.",NOL.AX
city,Sydney,NOL.AX
phone,61 2 8123 2622,NOL.AX
state,NSW,NOL.AX
compensationAsOfEpochDate,1640908800,NOL.AX
country,Australia,NOL.AX
website,https://www.nobleoak.com.au,NOL.AX
maxAge,86400,NOL.AX
address1,66 Clarence Street,NOL.AX
fax,61 2 9299 7852,NOL.AX
industry,Insurance—Life,NOL.AX
address2,Level 7,NOL.AX
