Breakdown,Value,ticker
zip,2231,DDR.AX
sector,Technology,DDR.AX
fullTimeEmployees,540,DDR.AX
compensationRisk,7,DDR.AX
auditRisk,9,DDR.AX
longBusinessSummary,"Dicker Data Limited engages in the wholesale distribution of computer hardware, software, and related products in Australia and New Zealand. It sells its products to approximately 6,000 resellers. The company was formerly known as Rodin Corporation Pty Limited. Dicker Data Limited was incorporated in 1978 and is headquartered in Kurnell, Australia.",DDR.AX
city,Kurnell,DDR.AX
phone,61 1800 688 586,DDR.AX
state,NSW,DDR.AX
shareHolderRightsRisk,1,DDR.AX
compensationAsOfEpochDate,1609372800,DDR.AX
governanceEpochDate,1632614400,DDR.AX
boardRisk,9,DDR.AX
country,Australia,DDR.AX
website,https://www.dickerdata.com.au,DDR.AX
maxAge,86400,DDR.AX
overallRisk,8,DDR.AX
address1,238 Captain Cook Drive,DDR.AX
fax,61 1800 688 486,DDR.AX
industry,Electronics & Computer Distribution,DDR.AX
