Breakdown,Value,ticker
zip,10036,NWS.AX
sector,Communication Services,NWS.AX
fullTimeEmployees,24000,NWS.AX
compensationRisk,3,NWS.AX
auditRisk,5,NWS.AX
longBusinessSummary,"News Corporation, a media and information services company, focuses on creating and distributing content for consumers and businesses worldwide. It operates in six segments: Digital Real Estate Services, Subscription Video Services, Dow Jones, Book Publishing, News Media, and Other. The company distributes content and data products, including The Wall Street Journal, Factiva, Dow Jones Risk & Compliance, Dow Jones Newswires, Barron's, MarketWatch, and Investor's Business Daily through various media channels, such as newspapers, newswires, websites, applications for mobile devices, tablets and e-book readers, newsletters, magazines, proprietary databases, live journalism, videos, and podcasts. It also owns and operates daily, Sunday, weekly, and bi-weekly newspapers comprising The Australian, The Weekend Australian, The Daily Telegraph, The Sunday Telegraph, Herald Sun, Sunday Herald Sun, The Courier Mail, The Sunday Mail, The Advertiser, Sunday Mail, The Sun, The Sun on Sunday, The Times, The Sunday Times, and New York Post, as well as digital mastheads and other websites. In addition, the company publishes general fiction, nonfiction, children's, and religious books; provides video sports, entertainment, and news services to pay-TV subscribers and other commercial licensees primarily through cable, satellite, and internet distribution; and broadcasts rights to live sporting events. Further, it offers property and property-related advertising and services on its websites and mobile applications; online real estate services; and professional software and service products, as well as financial services. The company is headquartered in New York, New York.",NWS.AX
city,New York,NWS.AX
phone,212 416 3400,NWS.AX
state,NY,NWS.AX
shareHolderRightsRisk,10,NWS.AX
compensationAsOfEpochDate,1640908800,NWS.AX
governanceEpochDate,1632614400,NWS.AX
boardRisk,9,NWS.AX
country,United States,NWS.AX
website,https://newscorp.com,NWS.AX
maxAge,86400,NWS.AX
overallRisk,10,NWS.AX
address1,1211 Avenue of the Americas,NWS.AX
industry,Broadcasting,NWS.AX
