Breakdown,Value,ticker
zip,V7M 1A5,LLO.AX
sector,Basic Materials,LLO.AX
fullTimeEmployees,115,LLO.AX
longBusinessSummary,"Lion One Metals Limited engages in the acquisition, exploration, and evaluation of mineral resources in Fiji. Its principal property is the 100% owned Tuvatu Gold project, which comprise four special prospecting licenses covering an area of approximately 13,619 hectares located on the island of Viti Levu in Fiji. The company is headquartered in North Vancouver, Canada.",LLO.AX
city,North Vancouver,LLO.AX
state,BC,LLO.AX
compensationAsOfEpochDate,1640908800,LLO.AX
country,Canada,LLO.AX
website,https://www.liononemetals.com,LLO.AX
maxAge,86400,LLO.AX
address1,306-267 West Esplanade,LLO.AX
fax,604 998 1253,LLO.AX
industry,Gold,LLO.AX
