Breakdown,Value,ticker
zip,2018,VBS.AX
sector,Healthcare,VBS.AX
longBusinessSummary,"Vectus Biosystems Limited engages in the medical research and development activities in Australia. The company develops treatment for fibrosis and high blood pressure. Its lead compound is VB0004, which has potent anti-hypertensive properties, as well as anti-fibrotic activity in the heart and kidneys. The company also intends to develop candidates for the treatment of fibrotic liver diseases, including non-alcoholic steatohepatitis and pulmonary fibrotic diseases. In addition, it develops AccuCal and RealCount software that improves speed and accuracy of measuring the amount of DNA and RNA in samples tested in laboratories. The company was founded in 2005 and is based in Rosebery, Australia.",VBS.AX
city,Rosebery,VBS.AX
phone,61 2 9662 4144,VBS.AX
state,NSW,VBS.AX
compensationAsOfEpochDate,1640908800,VBS.AX
country,Australia,VBS.AX
website,https://www.vectusbiosystems.com.au,VBS.AX
maxAge,86400,VBS.AX
address1,3-11 Primrose Avenue,VBS.AX
fax,61 2 9662 6040,VBS.AX
industry,Biotechnology,VBS.AX
