Breakdown,Value,ticker
zip,4012,UNI.AX
sector,Consumer Cyclical,UNI.AX
longBusinessSummary,"Universal Store Holdings Limited operates as a specialty retailer of casual apparel for men, women, and kids in Australia. The company's products comprise tops and shirts, overshirts, t-shirts and tank tops, jeans, hoodies and sweaters, dresses, playsuits, sets and coordinates, jumpers and knits, coats and jackets, pants, skirts, shorts, underwear, and denim products; boots, Havaianas, heels, platform shoes, slides and sandals, sneakers, and shoe care and laces; and accessories, such as bags, belts, books, games, gift cards, tech products, party essentials, beauty products, hair clips, hats, beanies, bucket hats, caps, fedoras and boaters, earrings, necklaces, sunglasses, chains, shoe care products and laces, wallets, cardholders, and watches. It offers products through 65 stores, as well as online stores. The company was formerly known as US Holdings Pty Ltd. and changed its name to Universal Store Holdings Limited in October 2020. Universal Store Holdings Limited was founded in 1999 and is based in Nundah, Australia.",UNI.AX
city,Nundah,UNI.AX
phone,1300 553 520,UNI.AX
state,QLD,UNI.AX
country,Australia,UNI.AX
website,https://www.universalstore.com,UNI.AX
maxAge,86400,UNI.AX
address1,Unit 6,UNI.AX
industry,Apparel Retail,UNI.AX
address2,2 Jenner Street,UNI.AX
