Breakdown,Value,ticker
zip,2000,FID.AX
sector,Financial Services,FID.AX
longBusinessSummary,"Fiducian Group Ltd, through its subsidiaries, offers financial services in Australia and India. It operates through Funds Management, Financial Planning, Corporate Services, and Platform Administration segments. The company provides investor directed portfolio and separately managed accounts services; and acts as the trustee of fiducial superannuation services. It also offers fiducial funds; financial planning services; client account administration platforms; wrap platform administration services; and self-managed superannuation and corporate services. In addition, the company provides financial advisory services, such as cash flow management, superannuation, investment, risk management, family trust, debt reduction, saving for a home, financial direction and goal setting, investment strategy, buying a home, and planning for children's education, as well as retirement planning, estate management, and aged care financial planning. Further, it offers FORCe, an edge integrated dealer and financial planning software platform that provides financial planning businesses with CRM solution. Fiducian Group Ltd was founded in 1996 and is headquartered in Sydney, Australia.",FID.AX
city,Sydney,FID.AX
phone,61 2 8298 4600,FID.AX
state,NSW,FID.AX
compensationAsOfEpochDate,1640908800,FID.AX
country,Australia,FID.AX
website,https://www.fiducian.com.au,FID.AX
maxAge,86400,FID.AX
address1,1 York Street,FID.AX
fax,61 2 8298 4611,FID.AX
industry,Asset Management,FID.AX
address2,Level 4,FID.AX
