Breakdown,Value,ticker
zip,6010,OPN.AX
sector,Real Estate,OPN.AX
longBusinessSummary,"Openn Negotiation Limited operates as a property technology company in Australia and New Zealand. It offers a cloud-based software platform that facilitates a negotiation process to support real estate agents in selling properties online. Openn Negotiation Limited was formerly known as Appwell Pty Ltd. The company was incorporated in 2016 and is based in Claremont, Australia.",OPN.AX
city,Claremont,OPN.AX
phone,1 800 667 366,OPN.AX
state,WA,OPN.AX
compensationAsOfEpochDate,1640908800,OPN.AX
country,Australia,OPN.AX
website,https://www.openn.com.au,OPN.AX
maxAge,86400,OPN.AX
address1,Level 1,OPN.AX
industry,Real Estate Services,OPN.AX
address2,4 Stirling Road,OPN.AX
