Breakdown,Value,ticker
sector,Basic Materials,BOC.AX
fullTimeEmployees,19,BOC.AX
longBusinessSummary,"Bougainville Copper Limited focuses on exploration operations in Papua New Guinea. It holds interests in Panguna Project. The company is based in Port Moresby, Papua New Guinea.",BOC.AX
city,Port Moresby,BOC.AX
phone,675 309 2800,BOC.AX
country,Papua New Guinea,BOC.AX
website,https://www.bcl.com.pg,BOC.AX
maxAge,86400,BOC.AX
address1,BSP Haus,BOC.AX
fax,675 309 2898,BOC.AX
industry,Other Precious Metals & Mining,BOC.AX
address2,"Level 5, Lot 2 on Allotment 34 Section 44 Granville, Harbour City",BOC.AX
