Breakdown,Value,ticker
zip,4000,SHJ.AX
sector,Consumer Cyclical,SHJ.AX
fullTimeEmployees,978,SHJ.AX
longBusinessSummary,"Shine Justice Ltd, through its subsidiaries, provides damages-based plaintiff litigation legal and insurance recovery consulting services in Australia and New Zealand. It operates through two segments, Personal Injury and New Practice Areas. The Personal Injury segment provides services related to public liability, workers' compensation, and motor vehicle accidents. The New Practice Areas segment offers abuse law, disability insurance and superannuation claims, asbestos and dust disease, federal compensation law, medical law, class actions, commercial disputes, employment, private client services, and catastrophic injuries. It operates 56 branches. The company was formerly known as Shine Corporate Ltd and changed its name to Shine Justice Ltd in April 2020. Shine Justice Ltd was founded in 1976 and is based in Brisbane, Australia.",SHJ.AX
city,Brisbane,SHJ.AX
phone,61 7 3006 6000,SHJ.AX
state,QLD,SHJ.AX
compensationAsOfEpochDate,1640908800,SHJ.AX
country,Australia,SHJ.AX
website,https://www.shinejustice.com.au,SHJ.AX
maxAge,86400,SHJ.AX
address1,160 Ann Street,SHJ.AX
fax,61 7 3229 1999,SHJ.AX
industry,Personal Services,SHJ.AX
address2,Level 13,SHJ.AX
