Breakdown,Value,ticker
zip,3000,ICI.AX
sector,Communication Services,ICI.AX
longBusinessSummary,"iCandy Interactive Limited, together with its subsidiaries, designs, develops, and publishes intellectual properties for software applications and games in Australia, Singapore, Malaysia, and Indonesia. The company operates through Development of Digital Media and Development of Intellectual Properties segments. It also offers software for interactive digital media. The company was incorporated in 2015 and is headquartered in Melbourne, Australia.",ICI.AX
city,Melbourne,ICI.AX
phone,61 8611 5353,ICI.AX
state,VIC,ICI.AX
compensationAsOfEpochDate,1609372800,ICI.AX
country,Australia,ICI.AX
website,https://www.icandy.io,ICI.AX
maxAge,86400,ICI.AX
address1,91 William Street,ICI.AX
fax,61 9388 7063,ICI.AX
industry,Electronic Gaming & Multimedia,ICI.AX
address2,Level 4,ICI.AX
