Breakdown,Value,ticker
zip,75063,CIO.AX
sector,Technology,CIO.AX
longBusinessSummary,"Connected IO Limited designs and manufactures routers and modems for machine-to-machine and IoT connectivity in Australia. It offers modems and routers for failover, point of sale, digital signage, kiosks, security and surveillance, energy management, telehealth, automotive telematics, smart cities, monitoring and control, and vending machines applications. The company was formerly known as G8 Communications Limited and changed its name to Connected IO Limited in December 2016. Connected IO Limited was incorporated in 1983 and is headquartered in Irving, Texas.",CIO.AX
city,Irving,CIO.AX
phone,972 366 0070,CIO.AX
state,TX,CIO.AX
compensationAsOfEpochDate,1640908800,CIO.AX
country,United States,CIO.AX
website,https://www.connectedio.com.au,CIO.AX
maxAge,86400,CIO.AX
address1,8304 Esters Boulevard,CIO.AX
industry,Communication Equipment,CIO.AX
address2,Suite 850,CIO.AX
