Breakdown,Value,ticker
zip,628718,KLO.AX
sector,Real Estate,KLO.AX
longBusinessSummary,"Kingsland Global Ltd., an investment holding company, operates as a property developer that specializes in integrated property development in Cambodia and Malaysia. It operates through Property Development and Others segments. The company develops commercial projects, including boutique hotels and serviced apartments; mixed use retail projects, such as shopping malls and financial centers; and industrial parks and office spaces. It also provides business and management consultancy services. The company was founded in 1978 and is based in Singapore. Kingsland Global Ltd. is a subsidiary of Kingsland Development Pte. Ltd.",KLO.AX
city,Singapore,KLO.AX
phone,65 6362 8998,KLO.AX
compensationAsOfEpochDate,1483142400,KLO.AX
country,Singapore,KLO.AX
website,https://www.kingslandglobal.sg,KLO.AX
maxAge,86400,KLO.AX
address1,15 Kwong Min Road,KLO.AX
fax,65 6363 7031,KLO.AX
industry,Real Estate—Development,KLO.AX
