Breakdown,Value,ticker
zip,3192,ISU.AX
sector,Communication Services,ISU.AX
fullTimeEmployees,300,ISU.AX
longBusinessSummary,"iSelect Limited provides online comparison and purchase services for insurance, utilities, and personal finance products in Australia. The company operates through four segments: Health, Life and General Insurance, Energy and Telecommunications, and Other. It compares and sells private health, life, car, pet, travel, business, and home and contents insurance, as well as overseas health cover products; and home, car, personal, and business loans, as well as income protection products and credit cards. The company also provides comparison, purchase, and referral services for broadband, electricity and gas, and mobile phones and plans, as well as moving house services. In addition, it offers broadband; and mortgage brokerage products. The company provides its services under the iSelect and Energy Watch brands. iSelect Limited was founded in 2000 and is headquartered in Cheltenham, Australia.",ISU.AX
city,Cheltenham,ISU.AX
phone,61 3 9276 8000,ISU.AX
state,VIC,ISU.AX
compensationAsOfEpochDate,1640908800,ISU.AX
country,Australia,ISU.AX
website,https://www.iselect.com.au,ISU.AX
maxAge,86400,ISU.AX
address1,294 Bay Road,ISU.AX
fax,61 13 0073 5322,ISU.AX
industry,Internet Content & Information,ISU.AX
