Breakdown,Value,ticker
zip,368819,GLE.AX
sector,Consumer Cyclical,GLE.AX
longBusinessSummary,"GLG Corp Ltd engages in the manufacture, supply, and wholesale of knitwear, apparel, garment, and accessories worldwide. The company operates through two segments, Fabric and Garments. It offers ready to wear, casual active, performance, sleepwear, menswear, children's wear, private label, and ultra mask products. The company supplies its garments through marketing and manufacturing network primarily to retailers in the United States. The company was incorporated in 2005 and is headquartered in Singapore. GLG Corp Ltd is a subsidiary of Ghim Li Group Pte Ltd.",GLE.AX
city,Singapore,GLE.AX
phone,65 6211 3600,GLE.AX
compensationAsOfEpochDate,1640908800,GLE.AX
country,Singapore,GLE.AX
website,https://www.ghimli.com,GLE.AX
maxAge,86400,GLE.AX
address1,21 Jalan Mesin,GLE.AX
industry,Apparel Manufacturing,GLE.AX
