Breakdown,Value,ticker
zip,2300,NHF.AX
sector,Financial Services,NHF.AX
fullTimeEmployees,1200,NHF.AX
compensationRisk,6,NHF.AX
auditRisk,4,NHF.AX
longBusinessSummary,"nib holdings limited, together with its subsidiaries, underwrites and distributes private health insurance to Australian and New Zealand residents, as well as international students and visitors. The company operates through Australian Residents Health Insurance, New Zealand Residents Health Insurance, International (Inbound) Health Insurance, and nib Travel segments. It also offers health insurance products, including single, couples, and family health insurance, as well as single parent health insurance; life insurance; travel insurance; and income protection insurance services. nib holdings limited was founded in 1952 and is headquartered in Newcastle, Australia.",NHF.AX
city,Newcastle,NHF.AX
phone,61 2 4914 1100,NHF.AX
state,NSW,NHF.AX
shareHolderRightsRisk,1,NHF.AX
compensationAsOfEpochDate,1640908800,NHF.AX
governanceEpochDate,1632614400,NHF.AX
boardRisk,4,NHF.AX
country,Australia,NHF.AX
website,https://www.nib.com.au,NHF.AX
maxAge,86400,NHF.AX
overallRisk,3,NHF.AX
address1,22 Honeysuckle Drive,NHF.AX
fax,61 2 4925 1900,NHF.AX
industry,Insurance—Specialty,NHF.AX
