Breakdown,Value,ticker
zip,2000,IMM.AX
sector,Healthcare,IMM.AX
longBusinessSummary,"Immutep Limited, a biotechnology company, engages in the research and development of pharmaceutical product candidates. The company develops immunotherapeutic products for the treatment of cancer and autoimmune diseases. Its lead product candidate is eftilagimod alpha (efti or IMP321), a recombinant protein that is in Phase IIb clinical trial as a chemoimmunotherapy combination for metastatic breast cancer. The company also develops TACTI-002, which is in a Phase II clinical trial for the treatment of head and neck squamous cell carcinoma (HNSCC) and non-small cell lung cancer; TACTI-003 that is in Phase IIb clinical trial to treat HNSCC; and INSIGHT-004 and INSIGHT-003, which is in a Phase I clinical trial for the treatment of solid tumors, as well as INSIGHT-005 that is in Phase I/IIa clinical trial to treat solid tumors. Its other products include IMP761, an agonist of lymphocyte activation gene 3 for autoimmune disease; IMP701, an antagonist antibody that acts to stimulate T cell proliferation in cancer patients; and IMP731, a depleting antibody that removes T cells involved in autoimmunity. Immutep Limited has collaboration agreements with GlaxoSmithKline, Novartis, CYTLIMIC Inc., Merck & Co., Inc., Institute of Clinical Cancer Research, Merck KGaA, and EOC Pharma. The company was formerly known as Prima BioMed Ltd and changed its name to Immutep Limited in November 2017. Immutep Limited was incorporated in 1987 and is based in Sydney, Australia.",IMM.AX
city,Sydney,IMM.AX
state,NSW,IMM.AX
compensationAsOfEpochDate,1640908800,IMM.AX
country,Australia,IMM.AX
website,https://www.immutep.com,IMM.AX
maxAge,86400,IMM.AX
address1,Australia Square,IMM.AX
industry,Biotechnology,IMM.AX
address2,Level 33 264 George Street,IMM.AX
