Breakdown,Value,ticker
zip,2060,VNT.AX
sector,Industrials,VNT.AX
fullTimeEmployees,15000,VNT.AX
longBusinessSummary,"Ventia Services Group Limited provides infrastructure services in Australia and New Zealand. The company provides operations and maintenance, soft and hard facilities management, environmental, minor capital work, and other solutions. It offers asset management, digital solutions, engineering and capital works, environmental, facilities management, network design and build, operations and maintenance, and property and consulting services. The company serves customers in the defense, education, energy and electricity, health, industrial, justice, local government, maritime, mining and mineral, oil and gas, property, rail, road, social housing, telecommunications, and water industries. Ventia Services Group Limited was founded in 1956 and is headquartered in North Sydney, Australia.",VNT.AX
city,North Sydney,VNT.AX
phone,61 13 0083 6842,VNT.AX
state,NSW,VNT.AX
country,Australia,VNT.AX
website,https://www.ventia.com,VNT.AX
maxAge,86400,VNT.AX
address1,80 Pacific Highway,VNT.AX
industry,Infrastructure Operations,VNT.AX
address2,Level 8,VNT.AX
