Breakdown,Value,ticker
zip,4011,FLX.AX
sector,Technology,FLX.AX
longBusinessSummary,"Felix Group Holdings Ltd develops and sells cloud-based SaaS solutions for contractors and vendors in Australia and New Zealand. The company offers solutions in the areas of vendor management, procurement schedule, sourcing, contract, and vendor marketplace and information services. It primarily provides Felix Vendor Marketplace, an online construction marketplace for contractors and vendors to list, find, and hire equipment and subcontractors. The company serves construction, mining, government, utility, and public infrastructure companies. Felix Group Holdings Ltd was incorporated in 2012 and is based in Hendra, Australia.",FLX.AX
city,Hendra,FLX.AX
phone,61 1300 010 527,FLX.AX
state,QLD,FLX.AX
country,Australia,FLX.AX
website,https://www.felix.net,FLX.AX
maxAge,86400,FLX.AX
address1,4/34 Navigator Place,FLX.AX
industry,Software—Application,FLX.AX
