Breakdown,Value,ticker
zip,2060,EPY.AX
sector,Financial Services,EPY.AX
longBusinessSummary,"Earlypay Ltd provides financial solutions to businesses in Australia. The company operates through Invoice Finance, Equipment Finance, and Other Services segments. It offers invoice factoring and discounting, and clean energy finance services, as well as business line of credit. The company also provides equipment finance services for old and new equipment, such as sale back of owned or partially owned equipment, private sales, and mid-term financing. In addition, it offers employment solutions comprising labor sourcing and project management; and trade finance services. Further, it operates Skippr, an online platform that provides finance solutions to SME's. The company was formerly known as CML Group Limited and changed its name to Earlypay Ltd in November 2020. Earlypay Ltd was incorporated in 2001 and is based in North Sydney, Australia.",EPY.AX
city,North Sydney,EPY.AX
phone,61 1300 666 177,EPY.AX
state,NSW,EPY.AX
compensationAsOfEpochDate,1640908800,EPY.AX
country,Australia,EPY.AX
website,https://www.earlypay.com.au,EPY.AX
maxAge,86400,EPY.AX
address1,201 Miller Street,EPY.AX
fax,61 2 9267 4222,EPY.AX
industry,Credit Services,EPY.AX
address2,Level 11,EPY.AX
