Breakdown,Value,ticker
zip,6005,ANL.AX
sector,Basic Materials,ANL.AX
longBusinessSummary,"Amani Gold Limited engages in the acquisition, exploration, and development of mineral interests prospective for precious metals and energy in the Democratic Republic of Congo. The company primarily explores for gold deposits. Its flagship project is the Giro gold project that includes two exploration permits covering an area of 497 square kilometers located in the northeast Democratic Republic of Congo. The company was formerly known as Burey Gold Limited and changed its name to Amani Gold Limited in December 2016. Amani Gold Limited is based in West Perth, Australia.",ANL.AX
city,West Perth,ANL.AX
phone,1300 258 9859,ANL.AX
state,WA,ANL.AX
compensationAsOfEpochDate,1640908800,ANL.AX
country,Australia,ANL.AX
website,https://www.amanigold.com,ANL.AX
maxAge,86400,ANL.AX
address1,25 Colin Street,ANL.AX
industry,Gold,ANL.AX
