Breakdown,Value,ticker
zip,609289,TPO.AX
sector,Basic Materials,TPO.AX
longBusinessSummary,"Tian Poh Resources Limited, together with its subsidiaries, engages in the exploration of mineral properties in Mongolia. It focuses on the exploration of coal, copper, and gold deposits. The company owns 100% interests in two mining concessions, including the Nuurst thermal coal project located to the south east of Ulaanbaatar. It also has nine exploration licenses located in the mineral provinces of Southern Mongolia. The company's concessions are grouped in five project areas covering an area of approximately 125,000 hectares. Tian Poh Resources Limited was incorporated in 2014 and is based in Singapore.",TPO.AX
city,Singapore,TPO.AX
phone,65 6898 0009,TPO.AX
compensationAsOfEpochDate,1609372800,TPO.AX
country,Singapore,TPO.AX
website,https://www.tianpoh.com,TPO.AX
maxAge,86400,TPO.AX
address1,48 Pandan Road,TPO.AX
industry,Other Industrial Metals & Mining,TPO.AX
