Breakdown,Value,ticker
zip,6065,DDB.AX
sector,Industrials,DDB.AX
longBusinessSummary,"Dynamic Drill and Blast Holdings Limited provides drilling and blasting services for mining and construction sectors in Western Australia. The company was incorporated in 2020 and is based in Wangara, Australia.",DDB.AX
city,Wangara,DDB.AX
phone,61 6555 2950,DDB.AX
state,WA,DDB.AX
compensationAsOfEpochDate,1640908800,DDB.AX
country,Australia,DDB.AX
website,https://www.dynamicdrillandblast.com.au,DDB.AX
maxAge,86400,DDB.AX
address1,54 Achievement Way,DDB.AX
fax,61 8 6166 0261,DDB.AX
industry,Engineering & Construction,DDB.AX
