Breakdown,Value,ticker
zip,V7X 1L4,SLM.AX
sector,Basic Materials,SLM.AX
longBusinessSummary,"Solis Minerals Ltd. acquires, explores for, and develops mineral properties in Chile and Peru. The company primarily explores for copper, gold, silver, iron, and molybdenum deposits. It holds a 100% interest in the Ilo Norte and Ilo Este copper properties covering an area of approximately 112 square kilometers located in Southern Peru; and Mostazal copper property covering an area of 16 square kilometers located in the Atacama region of Chile. The company also owns 50% interest in two mineral claims located in the La Ronge district of Saskatchewan. In addition, it holds interests in various projects located in the coastal copper belt of southern Peru. The company was formerly known as Westminster Resources Ltd. and changed its name to Solis Minerals Ltd. in July 2021. Solis Minerals Ltd. was incorporated in 2005 and is headquartered in Vancouver, Canada.",SLM.AX
city,Vancouver,SLM.AX
state,BC,SLM.AX
compensationAsOfEpochDate,1640908800,SLM.AX
country,Canada,SLM.AX
website,https://www.solisminerals.com,SLM.AX
maxAge,86400,SLM.AX
address1,595 Burrard Street,SLM.AX
fax,604 602 9330,SLM.AX
industry,Copper,SLM.AX
address2,Suite 3043,SLM.AX
