Breakdown,Value,ticker
zip,6525724,GFN.AX
sector,Technology,GFN.AX
fullTimeEmployees,110,GFN.AX
longBusinessSummary,"Gefen International A.I. Ltd engages in developing a digital platform marketplace worldwide. It offers a digital platform marketplace for regulation-heavy industries, such as such as insurance and financial services where carriers use agents to sell complex products to customers where human advice, human expertise, and human touch are required. The company was founded in 2014 and is headquartered in Tel Aviv, Israel.",GFN.AX
city,Tel Aviv,GFN.AX
phone,972 50 742 1831,GFN.AX
country,Israel,GFN.AX
website,https://gefentechnologies.com,GFN.AX
maxAge,86400,GFN.AX
address1,Kalisher 30,GFN.AX
industry,Software—Application,GFN.AX
address2,2nd Floor,GFN.AX
