Breakdown,Value,ticker
zip,2000,PGL.AX
sector,Financial Services,PGL.AX
fullTimeEmployees,230,PGL.AX
longBusinessSummary,"Prospa Group Limited, a financial technology company, operates as an online lender in Australia. The company offers small business loans and business line of credits, as well as short term loans to small businesses. It serves art and lifestyle, building and trade, financial services, hair and beauty, health, hospitality, manufacturing, professional services, retail, transport, wholesaling, and other industries. Prospa Group Limited was founded in 2012 and is based in Sydney, Australia.",PGL.AX
city,Sydney,PGL.AX
phone,61 13 0088 2867,PGL.AX
state,NSW,PGL.AX
compensationAsOfEpochDate,1640908800,PGL.AX
country,Australia,PGL.AX
website,https://www.prospa.com,PGL.AX
maxAge,86400,PGL.AX
address1,4-16 Yurong Street,PGL.AX
industry,Credit Services,PGL.AX
address2,Level 1,PGL.AX
