Breakdown,Value,ticker
zip,3002,CAJ.AX
sector,Healthcare,CAJ.AX
longBusinessSummary,"Capitol Health Limited provides diagnostic imaging and related services to the healthcare market in Australia. The company owns and operates clinics in Victoria, Tasmania, South Australia, and Western Australia. It offers a range of diagnostic imaging services, including general x-ray, magnetic resonance imaging, ultrasound, mammography, Doppler, orthopantomogram, echocardiography, computed tomography, CT angiography, cone beam CT, nuclear medicine, bone densitometry, and fluoroscopy. The company was incorporated in 2005 and is headquartered in East Melbourne, Australia.",CAJ.AX
city,East Melbourne,CAJ.AX
phone,61 3 9348 3333,CAJ.AX
state,VIC,CAJ.AX
compensationAsOfEpochDate,1640908800,CAJ.AX
country,Australia,CAJ.AX
website,https://www.capitolhealth.com.au,CAJ.AX
maxAge,86400,CAJ.AX
address1,288 Victoria Parade,CAJ.AX
fax,61 3 9646 2260,CAJ.AX
industry,Medical Care Facilities,CAJ.AX
address2,Level 2,CAJ.AX
