Breakdown,Value,ticker
sector,Energy,SAN.AX
fullTimeEmployees,17,SAN.AX
longBusinessSummary,"Sagalio Energy Limited, together with its subsidiaries, engages in the exploration, evaluation, and development of petroleum resources in the central Asia region. It holds interest in oil projects located in the Kyrgyz Republic. The company was formerly known as FeOre Limited and changed its name to Sagalio Energy Limited in May 2015. Sagalio Energy Limited was incorporated in 2011 and is headquartered in Causeway Bay, Hong Kong.",SAN.AX
city,Causeway Bay,SAN.AX
phone,852 3796 3601,SAN.AX
country,Hong Kong,SAN.AX
website,https://www.feore.com,SAN.AX
maxAge,86400,SAN.AX
address1,68 Yee Wo Street,SAN.AX
industry,Oil & Gas E&P,SAN.AX
address2,Level 13,SAN.AX
