Breakdown,Value,ticker
zip,4000,SUN.AX
sector,Financial Services,SUN.AX
fullTimeEmployees,13505,SUN.AX
compensationRisk,5,SUN.AX
auditRisk,2,SUN.AX
longBusinessSummary,"Suncorp Group Limited provides insurance, banking, and wealth products and services to retail, corporate, and commercial sectors in Australia and New Zealand. It operates through three segments: Insurance, Banking & Wealth, and Suncorp New Zealand segments. The Insurance segment designs, manufactures, and delivers general insurance products and services, including home and contents, motor, marine, travel, commercial property, industrial special risk, public liability and professional indemnity, workers' compensation, and compulsory third party products. The Banking & Wealth segment designs, manufactures, and delivers banking, and superannuation and fund administration services, such as commercial, agribusiness, small business, home and personal loans, savings and transaction accounts, foreign exchange services, treasury products and services, superannuation services, and funds administration services. The Suncorp New Zealand segment designs, manufactures, and delivers general and life insurance products comprising home and contents, motor, commercial property, public liability and professional indemnity, life, trauma, total and permanent disablement, and income protection. The company was formerly known as Suncorp-Metway Limited and changed its name to Suncorp Group Limited in December 2010. Suncorp Group Limited was founded in 1902 and is based in Brisbane, Australia.",SUN.AX
city,Brisbane,SUN.AX
phone,61 7 3362 1222,SUN.AX
state,QLD,SUN.AX
shareHolderRightsRisk,1,SUN.AX
compensationAsOfEpochDate,1640908800,SUN.AX
governanceEpochDate,1632614400,SUN.AX
boardRisk,1,SUN.AX
country,Australia,SUN.AX
website,https://www.suncorpgroup.com.au,SUN.AX
maxAge,86400,SUN.AX
overallRisk,1,SUN.AX
address1,Level 23,SUN.AX
fax,61 7 3135 2940,SUN.AX
industry,Insurance—Property & Casualty,SUN.AX
address2,80 Ann Street,SUN.AX
