Breakdown,Value,ticker
zip,3205,RXH.AX
sector,Technology,RXH.AX
longBusinessSummary,"Rewardle Holdings Limited, together with its subsidiaries, provides digital customer engagement platform for SME merchants. The company provides Rewardle platform, a marketing and transactional platform that combines membership, points, rewards, mobile ordering, payments, and social media integration into a single cloud based platform powered by big data analysis. It has a strategic partnership with Pepper Leaf and Beanhunter. The company was incorporated in 2014 and is headquartered in Melbourne, Australia.",RXH.AX
city,Melbourne,RXH.AX
phone,1300 407 891,RXH.AX
state,VIC,RXH.AX
compensationAsOfEpochDate,1640908800,RXH.AX
country,Australia,RXH.AX
website,https://www.rewardleholdings.com,RXH.AX
maxAge,86400,RXH.AX
address1,80 Market Street,RXH.AX
industry,Software—Infrastructure,RXH.AX
address2,Suite 70 Level 4,RXH.AX
