Breakdown,Value,ticker
zip,6017,ALA.AX
sector,Healthcare,ALA.AX
longBusinessSummary,"Arovella Therapeutics Limited, a biotechnology company, focuses on the development of therapies for the treatment of cancer and conditions that affect the central nervous system in Australia and internationally. The company's product pipeline includes ZolpiMist, an oral spray of zolpidem tartrate to treat short-term insomnia, which is marketed under the brand name of Ambien or Stilnox; Sumatriptan, an oral spray formulation for the treatment of migraine headache; and Anagrelide to treat cancer. It has a license and supply agreement with Cann Pharmaceutical Australia Limited to develop an oral spray of pharmaceutical-grade cannabinoid derivatives for the treatment of drug-resistant epilepsy, melanoma and Sanofi; and collaborative research agreement with Imperial College London. The company was formerly known as Suda Pharmaceuticals Ltd and changed its name to Arovella Therapeutics Limited in October 2021. Arovella Therapeutics Limited was incorporated in 1999 and is headquartered in Osborne Park, Australia.",ALA.AX
city,Osborne Park,ALA.AX
phone,61 8 6142 5555,ALA.AX
state,WA,ALA.AX
compensationAsOfEpochDate,1640908800,ALA.AX
country,Australia,ALA.AX
website,https://www.arovella.com,ALA.AX
maxAge,86400,ALA.AX
address1,55 Howe Street,ALA.AX
industry,Biotechnology,ALA.AX
address2,Level 1 Unit 12,ALA.AX
