Breakdown,Value,ticker
zip,80021,IKE.AX
sector,Technology,IKE.AX
longBusinessSummary,"ikeGPS Group Limited, together with its subsidiaries, engages in the design, sale, and delivery of a solution for the collection, analysis, and management of distribution assets for electric utilities and communications companies in the United States. The company operates through two segments, Utility & Communications and Other Business. It offers Spike, a laser measurement solution, and related software and accessories. The company also provides IKE platform that enables the clients to capture data out in the field and process that data through transactions on the platform; IKE Anlayze, which provides self-performing analysis on the platform, IKE completing annotation analysis, pole loading analysis, or performing make ready engineering analysis; and IKE Insight AI & machine learning platform that processes the pole data and delivers an agreed output. In addition, it offers software program for performing structure analysis of utility poles; software updates, and maintenance and ongoing support for the software; and consulting, unit repairs, and training services. The company was formerly known as Surveylab Group Limited and changed its name to ikeGPS Group Limited in October 2013. ikeGPS Group Limited was incorporated in 2003 and is headquartered in Broomfield, Colorado.",IKE.AX
city,Broomfield,IKE.AX
phone,303 222 3218,IKE.AX
state,CO,IKE.AX
compensationAsOfEpochDate,1640908800,IKE.AX
country,United States,IKE.AX
website,https://ikegps.com,IKE.AX
maxAge,86400,IKE.AX
address1,350 Interlocken Boulevard,IKE.AX
industry,Scientific & Technical Instruments,IKE.AX
address2,Suite 390,IKE.AX
