Breakdown,2021-06-30 00:00:00,2020-06-30 00:00:00,2019-06-30 00:00:00,2018-06-30 00:00:00,ticker
investments,750000,382000,665000,875000,VRT.AX
changeToLiabilities,-1602000,9432000,-1096000,4102000,VRT.AX
totalCashflowsFromInvestingActivities,-14053000,-14639000,-13534000,-65249000,VRT.AX
netBorrowings,-31554000,-20812000,-6000000,27000000,VRT.AX
totalCashFromFinancingActivities,-52536000,-32636000,-27894000,4237000,VRT.AX
changeToOperatingActivities,1007000,3564000,2540000,3239000,VRT.AX
issuanceOfStock,1135000,416000,225000,250000,VRT.AX
netIncome,43135000,469000,28426000,30753000,VRT.AX
changeInCash,-1039000,19216000,-2882000,-5624000,VRT.AX
repurchaseOfStock,-2279000,-1984000,-711000,-711000,VRT.AX
effectOfExchangeRate,-271000,108000,256000,421000,VRT.AX
totalCashFromOperatingActivities,65821000,66383000,38290000,54967000,VRT.AX
depreciation,22271000,23063000,11454000,10329000,VRT.AX
otherCashflowsFromInvestingActivities,22000,9000,354000,150000,VRT.AX
dividendsPaid,-19293000,-9647000,-19294000,-20901000,VRT.AX
changeToInventory,86000,-143000,-504000,6000,VRT.AX
changeToAccountReceivables,-917000,-1915000,-2963000,-592000,VRT.AX
otherCashflowsFromFinancingActivities,-545000,-609000,-2114000,-2112000,VRT.AX
changeToNetincome,1901000,21005000,833000,1000000,VRT.AX
capitalExpenditures,-14855000,-7921000,-14553000,-15500000,VRT.AX
