Breakdown,Value,ticker
zip,2300,CHL.AX
sector,Communication Services,CHL.AX
longBusinessSummary,"Camplify Holdings Limited provides peer-to-peer digital marketplace platforms to connect recreational vehicle (RV) owners and small-medium enterprises with a fleet of RVs to hirers. The company operates Camplify, a platform that offers RVs, including caravans and campervans for rent in Australia, New Zealand, the United Kingdom, and Spain. It had approximately 5,300 RVs registered on its platform. The company was founded in 2014 and is based in Newcastle, Australia.",CHL.AX
city,Newcastle,CHL.AX
phone,61 13 0041 6133,CHL.AX
state,NSW,CHL.AX
compensationAsOfEpochDate,1640908800,CHL.AX
country,Australia,CHL.AX
website,https://www.camplify.com,CHL.AX
maxAge,86400,CHL.AX
address1,461 Hunter Street,CHL.AX
industry,Internet Content & Information,CHL.AX
