Breakdown,Value,ticker
zip,2000,ECP.AX
sector,Financial Services,ECP.AX
longBusinessSummary,"ECP Emerging Growth Limited operates as an investment company in Australia. It invests in Australian small and mid-cap growth companies. The company was formerly known as Barrack St Investments Limited and changed its name to ECP Emerging Growth Limited in November 2019. ECP Emerging Growth Limited was incorporated in 2014 and is based in Sydney, Australia.",ECP.AX
city,Sydney,ECP.AX
phone,1800 352 474,ECP.AX
state,NSW,ECP.AX
compensationAsOfEpochDate,1640908800,ECP.AX
country,Australia,ECP.AX
website,https://www.ecpam.com/emerging,ECP.AX
maxAge,86400,ECP.AX
address1,The Pavilion,ECP.AX
fax,61 2 8651 6899,ECP.AX
industry,Asset Management,ECP.AX
address2,Level 4 388 George Street,ECP.AX
