Breakdown,Value,ticker
zip,84119,BLY.AX
sector,Energy,BLY.AX
longBusinessSummary,"Boart Longyear Group Ltd provides drilling services, drilling equipment, and performance tooling for mining and mineral drilling companies in North America, the Asia Pacific, Latin America, Europe, the Middle East, and Africa. The company operates through two segments, Global Drilling Services and Global Products. It offers diamond coring exploration, reverse circulation, large diameter rotary, mine dewatering, water supply drilling, pump services, production, and sonic drilling services. The company also manufactures, markets, and services drill rigs, drill string products, rugged performance tooling, durable drilling consumables, and parts. In addition, it utilizes scanning technology and down-hole instrumentation tools to capture detailed geological data from drilled core and chip samples. The company was founded in 1890 and is headquartered in West Valley City, Utah.",BLY.AX
city,West Valley City,BLY.AX
phone,801 972 6430,BLY.AX
state,UT,BLY.AX
compensationAsOfEpochDate,1609372800,BLY.AX
country,United States,BLY.AX
website,https://www.boartlongyear.com,BLY.AX
maxAge,86400,BLY.AX
address1,2455 South 3600 West,BLY.AX
fax,801 977 3374,BLY.AX
industry,Oil & Gas Equipment & Services,BLY.AX
