Breakdown,Value,ticker
zip,V6C 1G8,EMN.AX
sector,Basic Materials,EMN.AX
fullTimeEmployees,17,EMN.AX
longBusinessSummary,"Euro Manganese Inc. engages in the evaluation, exploration, and development of mineral assets. Its principal property is the 100% owned Chvaletice manganese project, which is involved in the re-processing of manganese deposit hosted in historic mine tailings located to the east of Prague, the Czech Republic. Euro Manganese Inc. was incorporated in 2014 and is based in Vancouver, Canada.",EMN.AX
city,Vancouver,EMN.AX
phone,604 681 1010,EMN.AX
state,BC,EMN.AX
compensationAsOfEpochDate,1609372800,EMN.AX
country,Canada,EMN.AX
website,https://www.mn25.ca,EMN.AX
maxAge,86400,EMN.AX
address1,700 West Pender Street,EMN.AX
industry,Other Industrial Metals & Mining,EMN.AX
address2,Suite 709,EMN.AX
