Breakdown,Value,ticker
zip,3124,MDR.AX
sector,Healthcare,MDR.AX
longBusinessSummary,"MedAdvisor Limited, together with its subsidiaries, develops and delivers software for personal medication management in Australia, the United States, the United Kingdom, and Asia. The company provides MedAdvisor, a medication and adherence platform that focuses on improving health outcomes by connecting health professionals with their patients using technology and enhancing medication adherence through health programs using mobile and web apps. MedAdvisor Limited was incorporated in 2010 and is headquartered in Camberwell, Australia.",MDR.AX
city,Camberwell,MDR.AX
phone,61 3 9095 3036,MDR.AX
state,VIC,MDR.AX
compensationAsOfEpochDate,1640908800,MDR.AX
country,Australia,MDR.AX
website,https://www.medadvisor.com.au,MDR.AX
maxAge,86400,MDR.AX
address1,971 Burke Road,MDR.AX
fax,61 3 9882 3317,MDR.AX
industry,Health Information Services,MDR.AX
address2,Level 2,MDR.AX
