Breakdown,Value,ticker
zip,6009,AGN.AX
sector,Healthcare,AGN.AX
longBusinessSummary,"Argenica Therapeutics Limited researches and develops a neuroprotective therapeutic drug in Australia. The company's product is ARG-007, a neuroprotective peptide candidate for use in the protection of brain tissue against damage during a stroke and other acute central nervous system injuries. Argenica Therapeutics Limited was incorporated in 2019 and is based in Nedlands, Australia.",AGN.AX
city,Nedlands,AGN.AX
phone,61 8 9329 3396,AGN.AX
state,WA,AGN.AX
compensationAsOfEpochDate,1640908800,AGN.AX
country,Australia,AGN.AX
website,http://argenica.com.au,AGN.AX
maxAge,86400,AGN.AX
address1,117 Broadway,AGN.AX
industry,Biotechnology,AGN.AX
address2,Unit 4,AGN.AX
